Date,Close,MDT
04/02/2011,39.24,0.014632529
03/02/2011,38.67,0.009353147
02/02/2011,38.31,-0.006763814
01/02/2011,38.57,0.006502819
31/01/2011,38.32,0.007070869
28/01/2011,38.05,0.001578117
27/01/2011,37.99,0.002899699
26/01/2011,37.88,-0.006840332
25/01/2011,38.14,0.014791606
24/01/2011,37.58,-0.024445954
21/01/2011,38.51,0.010966167
20/01/2011,38.09,0.018548492
19/01/2011,37.39,-0.008522022
18/01/2011,37.71,0.01361655
14/01/2011,37.2,-0.001879952
13/01/2011,37.27,0.015411958
12/01/2011,36.7,0.004916699
11/01/2011,36.52,0.000547795
10/01/2011,36.5,0.002468798
07/01/2011,36.41,-0.002742733
06/01/2011,36.51,0.000547945
05/01/2011,36.49,-0.016578719
04/01/2011,37.1,-0.008321079
03/01/2011,37.41,0.008590657
31/12/2010,37.09,-0.002692516
30/12/2010,37.19,-0.001880457
29/12/2010,37.26,0.005112348
28/12/2010,37.07,0.0043255
27/12/2010,36.91,-0.00135373
23/12/2010,36.96,0.004066699
22/12/2010,36.81,-0.002983862
21/12/2010,36.92,-0.018782414
20/12/2010,37.62,0.005865119
17/12/2010,37.4,0.033164224
16/12/2010,36.18,0.005265358
15/12/2010,35.99,-0.004159163
14/12/2010,36.14,0.00083045
13/12/2010,36.11,0.004718954
10/12/2010,35.94,0.020520748
09/12/2010,35.21,0.014302303
08/12/2010,34.71,0.014509831
07/12/2010,34.21,0.007923739
06/12/2010,33.94,-0.007923739
03/12/2010,34.21,0.010283622
02/12/2010,33.86,-0.001475579
01/12/2010,33.91,0.011269396
30/11/2010,33.53,-0.010974454
29/11/2010,33.9,0.00177148
26/11/2010,33.84,-0.009997143
24/11/2010,34.18,0
23/11/2010,34.18,-0.015099009
22/11/2010,34.7,0.002886005
19/11/2010,34.6,0
18/11/2010,34.6,0.009291588
17/11/2010,34.28,0.003214028
16/11/2010,34.17,-0.014238218
15/11/2010,34.66,0.000865926
12/11/2010,34.63,-0.024530608
11/11/2010,35.49,-0.00028173
10/11/2010,35.5,-0.000563222
09/11/2010,35.52,0.005080451
08/11/2010,35.34,-0.000282925
05/11/2010,35.35,-0.006204194
04/11/2010,35.57,0.00450832
03/11/2010,35.41,0.000282446
02/11/2010,35.4,0.006802747
01/11/2010,35.16,-0.00198892
29/10/2010,35.23,-0.025502293
28/10/2010,36.14,-0.00055325
27/10/2010,36.16,-0.00027651
26/10/2010,36.17,-0.001381406
25/10/2010,36.22,0.013061183
22/10/2010,35.75,0.007581112
21/10/2010,35.48,0.02222947
20/10/2010,34.7,0.039082394
19/10/2010,33.37,-0.018703232
18/10/2010,34,0.021103473
15/10/2010,33.29,0.000600962
14/10/2010,33.27,-0.008380773
13/10/2010,33.55,0.004181607
12/10/2010,33.41,0.001197964
11/10/2010,33.37,-0.002394494
08/10/2010,33.45,0.002094868
07/10/2010,33.38,-0.008056138
06/10/2010,33.65,-0.006811814
05/10/2010,33.88,0.019973834
04/10/2010,33.21,-0.01256749
01/10/2010,33.63,0.001487874
30/09/2010,33.58,0.0086736
29/09/2010,33.29,-0.005392464
28/09/2010,33.47,0.002093615
27/09/2010,33.4,-0.013087635
24/09/2010,33.84,0.017588768
23/09/2010,33.25,-0.009578044
22/09/2010,33.57,0.007775159
21/09/2010,33.31,-0.005687787
20/09/2010,33.5,0.005988042
17/09/2010,33.3,-0.009266245
16/09/2010,33.61,0.000595238
15/09/2010,33.59,0.008971352
14/09/2010,33.29,-0.007183509
13/09/2010,33.53,0.005682683
10/09/2010,33.34,0.019077036
09/09/2010,32.71,0.008596921
08/09/2010,32.43,-0.000616523
07/09/2010,32.45,-0.016200874
03/09/2010,32.98,0.018360369
02/09/2010,32.38,0.005574496
01/09/2010,32.2,0.023567469
31/08/2010,31.45,-0.015773198
30/08/2010,31.95,-0.017683104
27/08/2010,32.52,0.007407441
26/08/2010,32.28,0.012782715
25/08/2010,31.87,0.020926572
24/08/2010,31.21,-0.11432375
23/08/2010,34.99,0.00630736
20/08/2010,34.77,-0.020214211
19/08/2010,35.48,-0.026148917
18/08/2010,36.42,0.016053486
17/08/2010,35.84,0.018586849
16/08/2010,35.18,-0.011024847
13/08/2010,35.57,-0.011738536
12/08/2010,35.99,-0.008025503
11/08/2010,36.28,-0.02638532
10/08/2010,37.25,-0.004820577
09/08/2010,37.43,-0.010101096
06/08/2010,37.81,-0.000528821
05/08/2010,37.83,-0.001848673
04/08/2010,37.9,0.008213055
03/08/2010,37.59,0.001597444
02/08/2010,37.53,0.01503384
30/07/2010,36.97,0.023813908
29/07/2010,36.1,-0.009648593
28/07/2010,36.45,-0.025461831
27/07/2010,37.39,0.011026063
26/07/2010,36.98,0.010875583
23/07/2010,36.58,-0.005180652
22/07/2010,36.77,0.015070843
21/07/2010,36.22,-0.032593868
20/07/2010,37.42,0.008857929
19/07/2010,37.09,-0.004841322
16/07/2010,37.27,-0.01966057
15/07/2010,38.01,-0.001314579
14/07/2010,38.06,0.002630888
13/07/2010,37.96,0.007403524
12/07/2010,37.68,0.012014562
09/07/2010,37.23,0.006467282
08/07/2010,36.99,-0.001620746
07/07/2010,37.05,0.023209233
06/07/2010,36.2,0.004707194
02/07/2010,36.03,-0.000277508
01/07/2010,36.04,-0.006361521
30/06/2010,36.27,0.00165563
29/06/2010,36.21,-0.018062888
28/06/2010,36.87,0.00027126
25/06/2010,36.86,0.000271334
24/06/2010,36.85,-0.017751945
23/06/2010,37.51,-0.015081646
22/06/2010,38.08,-0.015633461
21/06/2010,38.68,-0.004900074
18/06/2010,38.87,-0.002569374
17/06/2010,38.97,-0.003841726
16/06/2010,39.12,0.008213599
15/06/2010,38.8,-0.000515331
14/06/2010,38.82,0.017934204
11/06/2010,38.13,-0.001048493
10/06/2010,38.17,0.017175743
09/06/2010,37.52,-0.003193191
08/06/2010,37.64,-0.001857997
07/06/2010,37.71,-0.007660848
04/06/2010,38,-0.0318556
03/06/2010,39.23,0.003830933
02/06/2010,39.08,0.020160931
01/06/2010,38.3,-0.022716516
28/05/2010,39.18,-0.005853179
27/05/2010,39.41,0.006874629
26/05/2010,39.14,-0.02048371
25/05/2010,39.95,-0.017124131
24/05/2010,40.64,0.007657194
21/05/2010,40.33,0.000247985
20/05/2010,40.32,-0.03509132
19/05/2010,41.76,-0.014029478
18/05/2010,42.35,-0.004241288
17/05/2010,42.53,0.003297224
14/05/2010,42.39,-0.016378466
13/05/2010,43.09,-0.004861683
12/05/2010,43.3,0.014656538
11/05/2010,42.67,-0.001405152
10/05/2010,42.73,0.035250137
07/05/2010,41.25,-0.014679604
06/05/2010,41.86,-0.026869399
05/05/2010,43,-0.009028884
04/05/2010,43.39,-0.016910823
03/05/2010,44.13,0.01002058
30/04/2010,43.69,-0.0034274
29/04/2010,43.84,0.011470647
28/04/2010,43.34,-0.001844168
27/04/2010,43.42,-0.014632177
26/04/2010,44.06,-0.003398666
23/04/2010,44.21,0.001358081
22/04/2010,44.15,-0.011709208
21/04/2010,44.67,-0.011131014
20/04/2010,45.17,0.007555591
19/04/2010,44.83,-0.001560237
16/04/2010,44.9,-0.019627932
15/04/2010,45.79,0.001748634
14/04/2010,45.71,0.005704272
13/04/2010,45.45,0.000440141
12/04/2010,45.43,0
09/04/2010,45.43,0.012180419
08/04/2010,44.88,0.00223065
07/04/2010,44.78,-0.014631163
06/04/2010,45.44,-0.006580414
05/04/2010,45.74,0.001531561
01/04/2010,45.67,0.014112693
31/03/2010,45.03,-0.00044405
30/03/2010,45.05,-0.000443853
29/03/2010,45.07,0.012952392
26/03/2010,44.49,-0.010953502
25/03/2010,44.98,-0.007309812
24/03/2010,45.31,-0.00900808
23/03/2010,45.72,-0.001748252
22/03/2010,45.8,0.022299191
19/03/2010,44.79,-0.008448249
18/03/2010,45.17,0.004882389
17/03/2010,44.95,-0.003774846
16/03/2010,45.12,-0.015176801
15/03/2010,45.81,0.041677341
12/03/2010,43.94,-0.009062137
11/03/2010,44.34,-0.006519074
10/03/2010,44.63,-0.002461677
09/03/2010,44.74,-0.001563373
08/03/2010,44.81,-0.015280997
05/03/2010,45.5,0.015057858
04/03/2010,44.82,0.003352333
03/03/2010,44.67,-0.001789309
02/03/2010,44.75,0.018721648
01/03/2010,43.92,0.011910356
26/02/2010,43.4,-0.000921235
25/02/2010,43.44,-0.003447091
24/02/2010,43.59,0.016655486
23/02/2010,42.87,-0.018260071
22/02/2010,43.66,-0.000915751
19/02/2010,43.7,-0.002514
18/02/2010,43.81,0.007791057
17/02/2010,43.47,0.011568847
16/02/2010,42.97,0.012410884
12/02/2010,42.44,0.003304228
11/02/2010,42.3,0.003552402
10/02/2010,42.15,-0.004969836
09/02/2010,42.36,0.013547444
08/02/2010,41.79,0.002875631
05/02/2010,41.67,-0.014059567
04/02/2010,42.26,-0.040348622
03/02/2010,44,-0.006117613
02/02/2010,44.27,0.025624829
01/02/2010,43.15,0.006043719
29/01/2010,42.89,-0.006507111
28/01/2010,43.17,-0.009681957
27/01/2010,43.59,-0.003892392
26/01/2010,43.76,-0.006605194
25/01/2010,44.05,0.017172717
22/01/2010,43.3,-0.018080364
21/01/2010,44.09,-0.033893991
20/01/2010,45.61,-0.009166367
19/01/2010,46.03,0.009166367
15/01/2010,45.61,-0.008079529
14/01/2010,45.98,0.008737496
13/01/2010,45.58,0.005720588
12/01/2010,45.32,-0.010753972
11/01/2010,45.81,-0.003921574
08/01/2010,45.99,0.00523219
07/01/2010,45.75,0.009222727
06/01/2010,45.33,0.011760926
05/01/2010,44.8,0.020293819
04/01/2010,43.9,-0.001820665
31/12/2009,43.98,-0.011754204
30/12/2009,44.5,-0.008948606
29/12/2009,44.9,0.011198325
28/12/2009,44.4,0.006326275
24/12/2009,44.12,-0.006326275
23/12/2009,44.4,0.019329766
22/12/2009,43.55,-0.000229595
21/12/2009,43.56,0.007835947
18/12/2009,43.22,0.00813107
17/12/2009,42.87,-0.01688487
16/12/2009,43.6,-0.006173565
15/12/2009,43.87,0
14/12/2009,43.87,0.008929653
11/12/2009,43.48,0.00368664
10/12/2009,43.32,0.011142177
09/12/2009,42.84,0.001167815
08/12/2009,42.79,-0.006290062
07/12/2009,43.06,0
04/12/2009,43.06,-0.001392435
03/12/2009,43.12,-0.011528834
02/12/2009,43.62,0.02155106
01/12/2009,42.69,0.005873387
30/11/2009,42.44,-0.012876217
27/11/2009,42.99,-0.004409895
25/11/2009,43.18,-0.001619808
24/11/2009,43.25,0.070397656
23/11/2009,40.31,0.017265536
20/11/2009,39.62,0.00025243
19/11/2009,39.61,-0.002521434
18/11/2009,39.71,-0.01226395
17/11/2009,40.2,0.002989539
16/11/2009,40.08,0.015589956
13/11/2009,39.46,-0.009332897
12/11/2009,39.83,-0.006755937
11/11/2009,40.1,0.01381064
10/11/2009,39.55,0.006850211
09/11/2009,39.28,0.033919109
06/11/2009,37.97,-0.011781783
05/11/2009,38.42,0.049896971
04/11/2009,36.55,0.015440064
03/11/2009,35.99,-0.003605606
02/11/2009,36.12,0.01169604
30/10/2009,35.7,-0.015840265
29/10/2009,36.27,0.006639029
28/10/2009,36.03,-0.009117345
27/10/2009,36.36,0.002478316
26/10/2009,36.27,-0.002753306
23/10/2009,36.37,-0.023370629
22/10/2009,37.23,0.017066647
21/10/2009,36.6,-0.001365188
20/10/2009,36.65,-0.035909539
19/10/2009,37.99,0.015117646
16/10/2009,37.42,0.010206911
15/10/2009,37.04,0.001891637
14/10/2009,36.97,-0.00081114
13/10/2009,37,0.001893684
12/10/2009,36.93,-0.007284532
09/10/2009,37.2,0.007826244
08/10/2009,36.91,0.001898306
07/10/2009,36.84,0.017801374
06/10/2009,36.19,-0.007158621
05/10/2009,36.45,-0.000274311
02/10/2009,36.46,-0.007105797
01/10/2009,36.72,-0.002176279
30/09/2009,36.8,-0.009196711
29/09/2009,37.14,-0.009112901
28/09/2009,37.48,0.018581388
25/09/2009,36.79,-0.000815107
24/09/2009,36.82,-0.001085776
23/09/2009,36.86,-0.013205959
22/09/2009,37.35,-0.003474546
21/09/2009,37.48,0.00053376
18/09/2009,37.46,-0.010885545
17/09/2009,37.87,0.000528262
16/09/2009,37.85,-0.008156867
15/09/2009,38.16,-0.012500163
14/09/2009,38.64,0.019336897
11/09/2009,37.9,-0.028866911
10/09/2009,39.01,-0.001280902
09/09/2009,39.06,0.013921339
08/09/2009,38.52,-0.004920378
04/09/2009,38.71,0.016671394
03/09/2009,38.07,-0.00183703
02/09/2009,38.14,0.00763262
01/09/2009,37.85,-0.011818916
31/08/2009,38.3,-0.009614209
28/08/2009,38.67,-0.007984588
27/08/2009,38.98,0.020998827
26/08/2009,38.17,0.008154721
25/08/2009,37.86,-0.003691014
24/08/2009,38,0.005277057
21/08/2009,37.8,0.004507498
20/08/2009,37.63,0.015803195
19/08/2009,37.04,0.013043663
18/08/2009,36.56,-0.012503561
17/08/2009,37.02,0.000270161
14/08/2009,37.01,0.012780595
13/08/2009,36.54,-0.010887424
12/08/2009,36.94,0.010613789
11/08/2009,36.55,-0.002186391
10/08/2009,36.63,0.024876905
07/08/2009,35.73,0.00420699
06/08/2009,35.58,-0.012290658
05/08/2009,36.02,-0.004984779
04/08/2009,36.2,0.007764875
03/08/2009,35.92,0.014017611
31/07/2009,35.42,0.001695395
30/07/2009,35.36,0.010804768
29/07/2009,34.98,0.004584535
28/07/2009,34.82,0.000287233
27/07/2009,34.81,-0.006870912
24/07/2009,35.05,0.019300614
23/07/2009,34.38,0.008470914
22/07/2009,34.09,-0.026629649
21/07/2009,35.01,0.007454163
20/07/2009,34.75,0.002304812
17/07/2009,34.67,0.000865676
16/07/2009,34.64,0.002891011
15/07/2009,34.54,0.023137655
14/07/2009,33.75,0.009227629
13/07/2009,33.44,0.019324273
10/07/2009,32.8,0.002136427
09/07/2009,32.73,-0.002745997
08/07/2009,32.82,-0.016019687
07/07/2009,33.35,-0.018125589
06/07/2009,33.96,-0.008795131
02/07/2009,34.26,-0.013049337
01/07/2009,34.71,-0.005172425
30/06/2009,34.89,0.002870266
29/06/2009,34.79,-0.005160562
26/06/2009,34.97,0.007174661
25/06/2009,34.72,0.032492248
24/06/2009,33.61,0.007166349
23/06/2009,33.37,0.005408667
22/06/2009,33.19,-0.022934736
19/06/2009,33.96,0.018125589
18/06/2009,33.35,0.012673676
17/06/2009,32.93,0.016534363
16/06/2009,32.39,0.006815392
15/06/2009,32.17,-0.044086787
12/06/2009,33.62,-0.003562949
11/06/2009,33.74,0.002671021
10/06/2009,33.65,-0.012697646
09/06/2009,34.08,0.010619569
08/06/2009,33.72,-0.006797721
05/06/2009,33.95,-0.004994869
04/06/2009,34.12,-0.030878229
03/06/2009,35.19,-0.01802358
02/06/2009,35.83,0.026298702
01/06/2009,34.9,0.015884811
29/05/2009,34.35,0.010241494
28/05/2009,34,0.007083855
27/05/2009,33.76,0.006239806
26/05/2009,33.55,0.042935503
22/05/2009,32.14,0.004678006
21/05/2009,31.99,-0.006232491
20/05/2009,32.19,0.013448209
19/05/2009,31.76,-0.066975725
18/05/2009,33.96,0.016627461
15/05/2009,33.4,-0.005672504
14/05/2009,33.59,0.010173637
13/05/2009,33.25,-0.023775265
12/05/2009,34.05,0.016583146
11/05/2009,33.49,-0.021563382
08/05/2009,34.22,0.011166734
07/05/2009,33.84,0.050609193
06/05/2009,32.17,-0.006506607
05/05/2009,32.38,-0.021992334
04/05/2009,33.1,0.028809838
01/05/2009,32.16,0.004987542
30/04/2009,32,0.009419222
29/04/2009,31.7,0.034010336
28/04/2009,30.64,0.022443186
27/04/2009,29.96,0.012764701
24/04/2009,29.58,-0.004721763
23/04/2009,29.72,-0.008710273
22/04/2009,29.98,-0.019161472
21/04/2009,30.56,-0.020084899
20/04/2009,31.18,-0.035290367
17/04/2009,32.3,0.018435142
16/04/2009,31.71,0.008551121
15/04/2009,31.44,0.002547772
14/04/2009,31.36,0.01219136
13/04/2009,30.98,-0.00193486
09/04/2009,31.04,0.026772738
08/04/2009,30.22,0.030575202
07/04/2009,29.31,-0.016915153
06/04/2009,29.81,-0.000670691
03/04/2009,29.83,0.002349389
02/04/2009,29.76,0.006066753
01/04/2009,29.58,0.003725661
31/03/2009,29.47,0.015043019
30/03/2009,29.03,0.008649077
27/03/2009,28.78,-0.015514878
26/03/2009,29.23,0.028102456
25/03/2009,28.42,-0.03424163
24/03/2009,29.41,-0.009475536
23/03/2009,29.69,0.067214153
20/03/2009,27.76,-0.003954706
19/03/2009,27.87,-0.047644738
18/03/2009,29.23,0.026344678
17/03/2009,28.47,0.005282632
16/03/2009,28.32,-0.009138904
13/03/2009,28.58,0.05096187
12/03/2009,27.16,0.051370811
11/03/2009,25.8,0.034302594
10/03/2009,24.93,0.022308773
09/03/2009,24.38,-0.02190757
06/03/2009,24.92,-0.033152207
05/03/2009,25.76,-0.026811257
04/03/2009,26.46,-0.015748357
03/03/2009,26.88,-0.012569482
02/03/2009,27.22,-0.083484469
27/02/2009,29.59,-0.072029823
26/02/2009,31.8,-0.062768087
25/02/2009,33.86,-0.01930449
24/02/2009,34.52,0.014590279
23/02/2009,34.02,0.000588062
20/02/2009,34,-0.003816238
19/02/2009,34.13,-0.005842845
18/02/2009,34.33,-0.006677336
17/02/2009,34.56,0.051963597
13/02/2009,32.81,0.000304832
12/02/2009,32.8,0.009188426
11/02/2009,32.5,0.011138729
10/02/2009,32.14,-0.030337856
09/02/2009,33.13,-0.007817238
06/02/2009,33.39,-0.022213263
05/02/2009,34.14,0.008530718
04/02/2009,33.85,-0.003538783
03/02/2009,33.97,0.006793705
02/02/2009,33.74,0.00743719
30/01/2009,33.49,0.001793186
29/01/2009,33.43,-0.032374811
28/01/2009,34.53,0.01341128
27/01/2009,34.07,0.031303793
26/01/2009,33.02,0.021117847
23/01/2009,32.33,-0.021420648
22/01/2009,33.03,0.002424978
21/01/2009,32.95,0.033953879
20/01/2009,31.85,-0.02694913
16/01/2009,32.72,0.021625804
15/01/2009,32.02,-0.01210631
14/01/2009,32.41,-0.001233426
13/01/2009,32.45,0
12/01/2009,32.45,-0.003691176
09/01/2009,32.57,0.010804242
08/01/2009,32.22,0.015639981
07/01/2009,31.72,0.015568225
06/01/2009,31.23,-0.042319432
05/01/2009,32.58,
