Date,Close,ORLY
04/02/2011,57.58,0.018934647
03/02/2011,56.5,0.01515856
02/02/2011,55.65,-0.022564696
01/02/2011,56.92,0.001582418
31/01/2011,56.83,0.005646742
28/01/2011,56.51,-0.021359355
27/01/2011,57.73,0.012901155
26/01/2011,56.99,0.012358914
25/01/2011,56.29,-0.016910743
24/01/2011,57.25,-0.004357305
21/01/2011,57.5,-0.006586954
20/01/2011,57.88,0.008327598
19/01/2011,57.4,0.008573231
18/01/2011,56.91,-0.007004056
14/01/2011,57.31,0.010524567
13/01/2011,56.71,-0.007903791
12/01/2011,57.16,0.016048312
11/01/2011,56.25,-0.009025811
10/01/2011,56.76,0.00583092
07/01/2011,56.43,-0.000177195
06/01/2011,56.44,-0.031909254
05/01/2011,58.27,0.002749615
04/01/2011,58.11,-0.043441174
03/01/2011,60.69,0.004458764
31/12/2010,60.42,-0.00873368
30/12/2010,60.95,0.005099115
29/12/2010,60.64,0
28/12/2010,60.64,0.001650438
27/12/2010,60.54,0.00496772
23/12/2010,60.24,-0.015973991
22/12/2010,61.21,-0.01169414
21/12/2010,61.93,-0.009801637
20/12/2010,62.54,-0.0036709
17/12/2010,62.77,-0.004292193
16/12/2010,63.04,0.016473783
15/12/2010,62.01,0.003230499
14/12/2010,61.81,0.008774837
13/12/2010,61.27,-0.002933509
10/12/2010,61.45,-0.001463534
09/12/2010,61.54,0.006684626
08/12/2010,61.13,0.00969844
07/12/2010,60.54,-0.010679474
06/12/2010,61.19,-0.006840418
03/12/2010,61.61,-0.00226978
02/12/2010,61.75,0.016985546
01/12/2010,60.71,0.008768358
30/11/2010,60.18,0.004329732
29/11/2010,59.92,-0.012439003
26/11/2010,60.67,-0.000659087
24/11/2010,60.71,0.013932884
23/11/2010,59.87,-0.006161039
22/11/2010,60.24,0.012360271
19/11/2010,59.5,0.001008912
18/11/2010,59.44,0.010485467
17/11/2010,58.82,0.007508568
16/11/2010,58.38,-0.015973152
15/11/2010,59.32,-0.005212286
12/11/2010,59.63,-0.012167831
11/11/2010,60.36,0.020250043
10/11/2010,59.15,0.014646038
09/11/2010,58.29,-0.007179518
08/11/2010,58.71,0.004780614
05/11/2010,58.43,0.003944102
04/11/2010,58.2,0.011926509
03/11/2010,57.51,0.00592956
02/11/2010,57.17,-0.008360961
01/11/2010,57.65,-0.014636508
29/10/2010,58.5,0.023872436
28/10/2010,57.12,0.048790164
27/10/2010,54.4,0.00091954
26/10/2010,54.35,-0.004589269
25/10/2010,54.6,0.010679534
22/10/2010,54.02,0.00705929
21/10/2010,53.64,-0.001676446
20/10/2010,53.73,0.01349093
19/10/2010,53.01,-0.00207293
18/10/2010,53.12,-0.010673259
15/10/2010,53.69,0.008041184
14/10/2010,53.26,0.007917101
13/10/2010,52.84,-0.009792922
12/10/2010,53.36,0.009603689
11/10/2010,52.85,-0.012037008
08/10/2010,53.49,-0.005778747
07/10/2010,53.8,0.002791998
06/10/2010,53.65,-0.007613072
05/10/2010,54.06,0.012471078
04/10/2010,53.39,0.000562061
01/10/2010,53.36,0.003003005
30/09/2010,53.2,-0.016221107
29/09/2010,54.07,0.003149025
28/09/2010,53.9,0.017027261
27/09/2010,52.99,-0.009017532
24/09/2010,53.47,0.013936195
23/09/2010,52.73,-0.011501965
22/09/2010,53.34,0.017970785
21/09/2010,52.39,-0.005140421
20/09/2010,52.66,0.013574437
17/09/2010,51.95,0.00559793
16/09/2010,51.66,0.002713706
15/09/2010,51.52,0.008577051
14/09/2010,51.08,-0.0019558
13/09/2010,51.18,0.020928701
10/09/2010,50.12,-0.000797766
09/09/2010,50.16,-0.001991636
08/09/2010,50.26,0.013622006
07/09/2010,49.58,-0.011032105
03/09/2010,50.13,0.009621241
02/09/2010,49.65,0.015834679
01/09/2010,48.87,0.033287866
31/08/2010,47.27,0.007218715
30/08/2010,46.93,-0.014385693
27/08/2010,47.61,0.008437089
26/08/2010,47.21,-0.002538609
25/08/2010,47.33,0.003386247
24/08/2010,47.17,0.001485096
23/08/2010,47.1,-0.015170961
20/08/2010,47.82,0.007346029
19/08/2010,47.47,-0.012768358
18/08/2010,48.08,0.005840651
17/08/2010,47.8,0.014115899
16/08/2010,47.13,0.006172202
13/08/2010,46.84,-0.002771561
12/08/2010,46.97,0.015015297
11/08/2010,46.27,-0.01203022
10/08/2010,46.83,-0.009351822
09/08/2010,47.27,0.002753947
06/08/2010,47.14,-0.01494922
05/08/2010,47.85,0.002092051
04/08/2010,47.75,-0.008549734
03/08/2010,48.16,-0.018922819
02/08/2010,49.08,-0.004066699
30/07/2010,49.28,0.005902124
29/07/2010,48.99,-0.008131779
28/07/2010,49.39,0.008335923
27/07/2010,48.98,-0.019410233
26/07/2010,49.94,0.018185993
23/07/2010,49.04,0.021435281
22/07/2010,48,0.020415315
21/07/2010,47.03,-0.035714352
20/07/2010,48.74,0.017175797
19/07/2010,47.91,0.017263587
16/07/2010,47.09,-0.025784889
15/07/2010,48.32,0.016694879
14/07/2010,47.52,-0.001682086
13/07/2010,47.6,0.030069437
12/07/2010,46.19,0.002601345
09/07/2010,46.07,-0.006059313
08/07/2010,46.35,-0.009661911
07/07/2010,46.8,0.001068947
06/07/2010,46.75,-0.019697767
02/07/2010,47.68,-0.006688988
01/07/2010,48,0.009208939
30/06/2010,47.56,-0.005660986
29/06/2010,47.83,-0.016176213
28/06/2010,48.61,-0.011047576
25/06/2010,49.15,0.005713135
24/06/2010,48.87,-0.020857291
23/06/2010,49.9,0.016773153
22/06/2010,49.07,-0.01195193
21/06/2010,49.66,-0.005422244
18/06/2010,49.93,-0.008972246
17/06/2010,50.38,-0.004752484
16/06/2010,50.62,-0.010024654
15/06/2010,51.13,0.015968797
14/06/2010,50.32,0.010186845
11/06/2010,49.81,0.00664722
10/06/2010,49.48,0.010769179
09/06/2010,48.95,-0.009151055
08/06/2010,49.4,0.018592833
07/06/2010,48.49,-0.023237898
04/06/2010,49.63,-0.035042683
03/06/2010,51.4,0.000194571
02/06/2010,51.39,0.015096846
01/06/2010,50.62,-0.007870958
28/05/2010,51.02,0.006883693
27/05/2010,50.67,0.030253735
26/05/2010,49.16,-0.006690344
25/05/2010,49.49,0.038937868
24/05/2010,47.6,-0.006073953
21/05/2010,47.89,0.002508887
20/05/2010,47.77,-0.020922565
19/05/2010,48.78,0.014246137
18/05/2010,48.09,-0.006425558
17/05/2010,48.4,0.00996686
14/05/2010,47.92,-0.003125328
13/05/2010,48.07,-0.017936776
12/05/2010,48.94,0.014613824
11/05/2010,48.23,-0.002898553
10/05/2010,48.37,0.042658495
07/05/2010,46.35,-0.012222732
06/05/2010,46.92,-0.029194555
05/05/2010,48.31,-0.00289376
04/05/2010,48.45,-0.025874928
03/05/2010,49.72,0.017243555
30/04/2010,48.87,-0.014827122
29/04/2010,49.6,0.067985315
28/04/2010,46.34,0.009976227
27/04/2010,45.88,-0.014712511
26/04/2010,46.56,0.006248001
23/04/2010,46.27,0.005200445
22/04/2010,46.03,0.029991222
21/04/2010,44.67,0.007189427
20/04/2010,44.35,0.011566066
19/04/2010,43.84,0.005948313
16/04/2010,43.58,-0.005492005
15/04/2010,43.82,0.006639979
14/04/2010,43.53,0.032215671
13/04/2010,42.15,0.006426298
12/04/2010,41.88,0.001194601
09/04/2010,41.83,0.005273262
08/04/2010,41.61,-0.002879772
07/04/2010,41.73,-0.004304167
06/04/2010,41.91,-0.003810436
05/04/2010,42.07,0.003333336
01/04/2010,41.93,0.005260653
31/03/2010,41.71,-0.002872877
30/03/2010,41.83,0.001674842
29/03/2010,41.76,-0.006444705
26/03/2010,42.03,0.001666865
25/03/2010,41.96,-0.001904762
24/03/2010,42.04,-0.02257857
23/03/2010,43,0.00559703
22/03/2010,42.76,0.017933468
19/03/2010,42,0.002145156
18/03/2010,41.91,0.000477327
17/03/2010,41.89,0.018795734
16/03/2010,41.11,0.015937569
15/03/2010,40.46,0.000741748
12/03/2010,40.43,0.002476475
11/03/2010,40.33,0.001737189
10/03/2010,40.26,0.013000183
09/03/2010,39.74,-0.000754622
08/03/2010,39.77,0.00125802
05/03/2010,39.72,0.005047966
04/03/2010,39.52,0.006600684
03/03/2010,39.26,-0.006853688
02/03/2010,39.53,-0.001011378
01/03/2010,39.57,0.006846737
26/02/2010,39.3,-0.005076153
25/02/2010,39.5,0.005330638
24/02/2010,39.29,0.017717757
23/02/2010,38.6,-0.003103986
22/02/2010,38.72,-0.004895025
19/02/2010,38.91,0.014236037
18/02/2010,38.36,-0.061421703
17/02/2010,40.79,0.023314548
16/02/2010,39.85,0.001255493
12/02/2010,39.8,0.007060039
11/02/2010,39.52,0.012732538
10/02/2010,39.02,0.003594356
09/02/2010,38.88,0.017906278
08/02/2010,38.19,-0.007305016
05/02/2010,38.47,0.00495115
04/02/2010,38.28,-0.016837595
03/02/2010,38.93,0.002057085
02/02/2010,38.85,0.015825989
01/02/2010,38.24,0.011572986
29/01/2010,37.8,0.001853569
28/01/2010,37.73,-0.014210765
27/01/2010,38.27,-0.004952441
26/01/2010,38.46,-0.003115267
25/01/2010,38.58,0.018838862
22/01/2010,37.86,0.000528402
21/01/2010,37.84,-0.00290276
20/01/2010,37.95,-0.017241806
19/01/2010,38.61,0.010414049
15/01/2010,38.21,-0.01506522
14/01/2010,38.79,-0.004886213
13/01/2010,38.98,0.003340617
12/01/2010,38.85,0.018706703
11/01/2010,38.13,0.005259018
08/01/2010,37.93,-0.008923944
07/01/2010,38.27,-0.00313071
06/01/2010,38.39,-0.004418461
05/01/2010,38.56,0.001557228
04/01/2010,38.5,0.009919163
31/12/2009,38.12,-0.009399547
30/12/2009,38.48,0.00468873
29/12/2009,38.3,-0.000782983
28/12/2009,38.33,-0.005463784
24/12/2009,38.54,0.003899654
23/12/2009,38.39,0.00156413
22/12/2009,38.33,0.004183013
21/12/2009,38.17,0.016376489
18/12/2009,37.55,0.005340467
17/12/2009,37.35,-0.007468693
16/12/2009,37.63,0.00292748
15/12/2009,37.52,-0.010604553
14/12/2009,37.92,0.009272818
11/12/2009,37.57,-0.001064113
10/12/2009,37.61,-0.003450567
09/12/2009,37.74,-0.00870603
08/12/2009,38.07,-0.007067167
07/12/2009,38.34,-0.00390473
04/12/2009,38.49,0.001560063
03/12/2009,38.43,-0.017539784
02/12/2009,39.11,-0.001788224
01/12/2009,39.18,0.010261763
30/11/2009,38.78,-0.005400553
27/11/2009,38.99,-0.015018737
25/11/2009,39.58,0.015788461
24/11/2009,38.96,-0.007161156
23/11/2009,39.24,0.008702384
20/11/2009,38.9,-0.001797869
19/11/2009,38.97,-0.012241928
18/11/2009,39.45,-0.002531647
17/11/2009,39.55,-0.009812634
16/11/2009,39.94,0.005020091
13/11/2009,39.74,0.010879298
12/11/2009,39.31,-0.023879481
11/11/2009,40.26,0.022354315
10/11/2009,39.37,-0.004814402
09/11/2009,39.56,0.028719923
06/11/2009,38.44,0.017318722
05/11/2009,37.78,0.014127917
04/11/2009,37.25,-0.005354765
03/11/2009,37.45,0.000534188
02/11/2009,37.43,0.004015532
30/10/2009,37.28,-0.010937817
29/10/2009,37.69,0.112490618
28/10/2009,33.68,-0.029547272
27/10/2009,34.69,-0.00660827
26/10/2009,34.92,-0.002859596
23/10/2009,35.02,-0.022307857
22/10/2009,35.81,0.010668265
21/10/2009,35.43,-0.018179776
20/10/2009,36.08,-0.027878274
19/10/2009,37.1,-0.003766483
16/10/2009,37.24,-0.005623258
15/10/2009,37.45,0.028712698
14/10/2009,36.39,0.051018531
13/10/2009,34.58,-0.009784251
12/10/2009,34.92,0.021419053
09/10/2009,34.18,-0.006706542
08/10/2009,34.41,-0.011557482
07/10/2009,34.81,-0.035833993
06/10/2009,36.08,0.006953164
05/10/2009,35.83,0.011226612
02/10/2009,35.43,-0.010668265
01/10/2009,35.81,-0.009173101
30/09/2009,36.14,-0.000829761
29/09/2009,36.17,-0.012910494
28/09/2009,36.64,0.011253035
25/09/2009,36.23,-0.014522793
24/09/2009,36.76,0.012317112
23/09/2009,36.31,-0.032514379
22/09/2009,37.51,0.000533333
21/09/2009,37.49,0.00186891
18/09/2009,37.42,0.008857929
17/09/2009,37.09,-0.011526733
16/09/2009,37.52,0.016391607
15/09/2009,36.91,0.00625087
14/09/2009,36.68,0.00191022
11/09/2009,36.61,-0.020011484
10/09/2009,37.35,-0.014354313
09/09/2009,37.89,-0.018824085
08/09/2009,38.61,0.027837932
04/09/2009,37.55,-0.004782156
03/09/2009,37.73,0.00398354
02/09/2009,37.58,0.002931381
01/09/2009,37.47,-0.021386954
31/08/2009,38.28,-0.011170398
28/08/2009,38.71,0.004660806
27/08/2009,38.53,-0.001815118
26/08/2009,38.6,-0.0007769
25/08/2009,38.63,0.035303982
24/08/2009,37.29,-0.024895354
21/08/2009,38.23,0.001046846
20/08/2009,38.19,0.005777327
19/08/2009,37.97,0.00634084
18/08/2009,37.73,0.016838564
17/08/2009,37.1,0.002158662
14/08/2009,37.02,-0.02402037
13/08/2009,37.92,0.005023143
12/08/2009,37.73,-0.008971036
11/08/2009,38.07,-0.003932368
10/08/2009,38.22,-0.02684725
07/08/2009,39.26,0.027108927
06/08/2009,38.21,-0.019438217
05/08/2009,38.96,-0.003331201
04/08/2009,39.09,-0.014224268
03/08/2009,39.65,-0.02515386
31/07/2009,40.66,-0.037649234
30/07/2009,42.22,0.040358262
29/07/2009,40.55,-0.007371041
28/07/2009,40.85,0.019278897
27/07/2009,40.07,-0.024650003
24/07/2009,41.07,-0.000730194
23/07/2009,41.1,0.00097371
22/07/2009,41.06,0.000730905
21/07/2009,41.03,-0.000974422
20/07/2009,41.07,0.008313006
17/07/2009,40.73,-0.008799861
16/07/2009,41.09,0.005123837
15/07/2009,40.88,0.018267603
14/07/2009,40.14,0.003493889
13/07/2009,40,0.015621381
10/07/2009,39.38,-0.005318488
09/07/2009,39.59,-0.008801767
08/07/2009,39.94,0.049529045
07/07/2009,38.01,-0.005247978
06/07/2009,38.21,0.02062474
02/07/2009,37.43,-0.021671038
01/07/2009,38.25,0.00445435
30/06/2009,38.08,-0.003146306
29/06/2009,38.2,0.015831465
26/06/2009,37.6,-0.003186407
25/06/2009,37.72,0.028777029
24/06/2009,36.65,-0.004627747
23/06/2009,36.82,-0.016698476
22/06/2009,37.44,-0.001334579
19/06/2009,37.49,0.004544855
18/06/2009,37.32,0.008611463
17/06/2009,37,0.043923647
16/06/2009,35.41,-0.007315733
15/06/2009,35.67,-0.010319433
12/06/2009,36.04,-0.008839837
11/06/2009,36.36,-0.029270382
10/06/2009,37.44,-0.015898586
09/06/2009,38.04,0.00315956
08/06/2009,37.92,0.004493202
05/06/2009,37.75,-0.006337492
04/06/2009,37.99,-0.0130755
03/06/2009,38.49,-0.002853809
02/06/2009,38.6,0.033454984
01/06/2009,37.33,0.034890429
29/05/2009,36.05,-0.003323182
28/05/2009,36.17,-0.003036579
27/05/2009,36.28,-0.032540832
26/05/2009,37.48,0.0411222
22/05/2009,35.97,-0.003330561
21/05/2009,36.09,-0.011296442
20/05/2009,36.5,-0.028361118
19/05/2009,37.55,0.014215071
18/05/2009,37.02,0.023228261
15/05/2009,36.17,0.020953414
14/05/2009,35.42,0.009645465
13/05/2009,35.08,-0.028384651
12/05/2009,36.09,-0.020568393
11/05/2009,36.84,0.022787534
08/05/2009,36.01,-0.013789518
07/05/2009,36.51,-0.026754737
06/05/2009,37.5,-0.012982034
05/05/2009,37.99,-0.010994875
04/05/2009,38.41,0.022644464
01/05/2009,37.55,-0.034034699
30/04/2009,38.85,0.042324624
29/04/2009,37.24,-0.036904557
28/04/2009,38.64,0.010929071
27/04/2009,38.22,0.013168481
24/04/2009,37.72,-0.019428282
23/04/2009,38.46,0.000260044
22/04/2009,38.45,-0.001559252
21/04/2009,38.51,0.014648444
20/04/2009,37.95,-0.019828461
17/04/2009,38.71,0.017722643
16/04/2009,38.03,0.03668908
15/04/2009,36.66,-0.006254269
14/04/2009,36.89,-0.000542005
13/04/2009,36.91,-0.025940751
09/04/2009,37.88,0.028653721
08/04/2009,36.81,0.028659994
07/04/2009,35.77,-0.029203177
06/04/2009,36.83,0.00900047
03/04/2009,36.5,0.012960336
02/04/2009,36.03,0.017640105
01/04/2009,35.4,0.011078085
31/03/2009,35.01,-0.001141879
30/03/2009,35.05,0.007733105
27/03/2009,34.78,-0.016821494
26/03/2009,35.37,0.036566619
25/03/2009,34.1,0.020142861
24/03/2009,33.42,-0.010122147
23/03/2009,33.76,-0.033496651
20/03/2009,34.91,-0.020414659
19/03/2009,35.63,0.017839918
18/03/2009,35,0
17/03/2009,35,0.043205786
16/03/2009,33.52,-0.040344554
13/03/2009,34.9,-0.010829402
12/03/2009,35.28,0.036367644
11/03/2009,34.02,0.00796817
10/03/2009,33.75,0.060143256
09/03/2009,31.78,-0.011264199
06/03/2009,32.14,-0.011446374
05/03/2009,32.51,0.000615385
04/03/2009,32.49,0.00154012
03/03/2009,32.44,0.006494533
02/03/2009,32.23,-0.034459882
27/02/2009,33.36,0.015710293
26/02/2009,32.84,-0.012407483
25/02/2009,33.25,-0.00150263
24/02/2009,33.3,0.048294791
23/02/2009,31.73,-0.030418236
20/02/2009,32.71,-0.003966443
19/02/2009,32.84,0.16877187
18/02/2009,27.74,0.017454989
17/02/2009,27.26,-0.048335881
13/02/2009,28.61,-0.007660205
12/02/2009,28.83,0.009409374
11/02/2009,28.56,-0.004541493
10/02/2009,28.69,-0.074531126
09/02/2009,30.91,0.006165848
06/02/2009,30.72,0.037139547
05/02/2009,29.6,0.0105282
04/02/2009,29.29,-0.022283164
03/02/2009,29.95,0.02879115
02/02/2009,29.1,0.00103146
30/01/2009,29.07,-0.049657971
29/01/2009,30.55,-0.016234123
28/01/2009,31.05,0.032736147
27/01/2009,30.05,-0.00133023
26/01/2009,30.09,0.036207643
23/01/2009,29.02,0.013879473
22/01/2009,28.62,0.020117142
21/01/2009,28.05,0.015448484
20/01/2009,27.62,-0.032766464
16/01/2009,28.54,0.008444807
15/01/2009,28.3,0.047024939
14/01/2009,27,-0.048084448
13/01/2009,28.33,0.006018783
12/01/2009,28.16,-0.00425231
09/01/2009,28.28,-0.02995696
08/01/2009,29.14,0.008962487
07/01/2009,28.88,-0.045023681
06/01/2009,30.21,-0.014133349
05/01/2009,30.64,
