Date,Close,CAG
07/02/2011,22.71,-0.003077602
04/02/2011,22.78,0.010591449
03/02/2011,22.54,0
02/02/2011,22.54,0
01/02/2011,22.54,0.009360443
31/01/2011,22.33,-0.004914015
28/01/2011,22.44,-0.018980927
27/01/2011,22.87,-0.018198076
26/01/2011,23.29,-0.012374811
25/01/2011,23.58,0.003398474
24/01/2011,23.5,0.001277411
21/01/2011,23.47,0.000426167
20/01/2011,23.46,0.013734121
19/01/2011,23.14,-0.003451255
18/01/2011,23.22,0.004748552
14/01/2011,23.11,-0.003886854
13/01/2011,23.2,-0.000430942
12/01/2011,23.21,0.023540756
11/01/2011,22.67,0
10/01/2011,22.67,0.002650178
07/01/2011,22.61,-0.003532013
06/01/2011,22.69,0
05/01/2011,22.69,0.002206045
04/01/2011,22.64,0.001768347
03/01/2011,22.6,0.000885348
31/12/2010,22.58,-0.002211901
30/12/2010,22.63,0.006205694
29/12/2010,22.49,0.004009807
28/12/2010,22.4,-0.00133839
27/12/2010,22.43,0.00133839
23/12/2010,22.4,-0.004009807
22/12/2010,22.49,0.004009807
21/12/2010,22.4,-0.001784122
20/12/2010,22.44,-0.002225685
17/12/2010,22.49,0.002225685
16/12/2010,22.44,0.008053735
15/12/2010,22.26,0.002699057
14/12/2010,22.2,0
13/12/2010,22.2,-0.005838777
10/12/2010,22.33,0.007642204
09/12/2010,22.16,-0.004053147
08/12/2010,22.25,0.010845113
07/12/2010,22.01,0.004553742
06/12/2010,21.91,-0.007729068
03/12/2010,22.08,0
02/12/2010,22.08,0.005905082
01/12/2010,21.95,0.02164487
30/11/2010,21.48,-0.013410606
29/11/2010,21.77,0.006914063
26/11/2010,21.62,0.008360476
24/11/2010,21.44,0.003270267
23/11/2010,21.37,-0.008387747
22/11/2010,21.55,0.003253547
19/11/2010,21.48,-0.002325042
18/11/2010,21.53,0.006523788
17/11/2010,21.39,0.011756543
16/11/2010,21.14,-0.02198919
15/11/2010,21.61,-0.018340725
12/11/2010,22.01,-0.006791966
11/11/2010,22.16,0.000902935
10/11/2010,22.14,0.001808319
09/11/2010,22.1,-0.007213737
08/11/2010,22.26,0.005405419
05/11/2010,22.14,-0.00225581
04/11/2010,22.19,-0.003149609
03/11/2010,22.26,-0.000898069
02/11/2010,22.28,0.002246687
01/11/2010,22.23,-0.011628038
29/10/2010,22.49,-0.003550825
28/10/2010,22.57,0.007114303
27/10/2010,22.41,-0.011976191
26/10/2010,22.68,-0.010526413
25/10/2010,22.92,-0.001308045
22/10/2010,22.95,0.00305477
21/10/2010,22.88,0.01187088
20/10/2010,22.61,0.00221386
19/10/2010,22.56,-0.00177148
18/10/2010,22.6,0.007996489
15/10/2010,22.42,-0.008438869
14/10/2010,22.61,0.001327728
13/10/2010,22.58,0.024659398
12/10/2010,22.03,0.003182544
11/10/2010,21.96,0.004106782
08/10/2010,21.87,-0.002739728
07/10/2010,21.93,-0.004549598
06/10/2010,22.03,-0.013077977
05/10/2010,22.32,0.014440684
04/10/2010,22,-0.005891701
01/10/2010,22.13,0.008622699
30/09/2010,21.94,-0.000911162
29/09/2010,21.96,-0.000910332
28/09/2010,21.98,0.009140831
27/09/2010,21.78,0
24/09/2010,21.78,0.010152371
23/09/2010,21.56,0.006514681
22/09/2010,21.42,-0.006978395
21/09/2010,21.57,-0.036417315
20/09/2010,22.37,0.012595758
17/09/2010,22.09,0.001359004
16/09/2010,22.06,-0.011268995
15/09/2010,22.31,0.015812392
14/09/2010,21.96,0.005021695
13/09/2010,21.85,-0.004566218
10/09/2010,21.95,0.005481969
09/09/2010,21.83,-0.004114292
08/09/2010,21.92,0.001369551
07/09/2010,21.89,-0.004557893
03/09/2010,21.99,0.001365188
02/09/2010,21.96,-0.002274279
01/09/2010,22.01,0.019266651
31/08/2010,21.59,0.006039507
30/08/2010,21.46,-0.012963144
27/08/2010,21.74,0.011566171
26/08/2010,21.49,-0.005105604
25/08/2010,21.6,0.011173301
24/08/2010,21.36,-0.006067697
23/08/2010,21.49,0.001863065
20/08/2010,21.45,-0.013429236
19/08/2010,21.74,-0.017328295
18/08/2010,22.12,0.014113596
17/08/2010,21.81,0.009675266
16/08/2010,21.6,-0.000925498
13/08/2010,21.62,0.005100869
12/08/2010,21.51,-0.004175371
11/08/2010,21.6,-0.025595547
10/08/2010,22.16,0.00497626
09/08/2010,22.05,-0.007230036
06/08/2010,22.21,-0.022702956
05/08/2010,22.72,-0.004829867
04/08/2010,22.83,-0.001313198
03/08/2010,22.86,-0.028037204
02/08/2010,23.51,0.001276868
30/07/2010,23.48,0.006408909
29/07/2010,23.33,-0.019104805
28/07/2010,23.78,-0.014610988
27/07/2010,24.13,0.002905169
26/07/2010,24.06,0.005417809
23/07/2010,23.93,0.005867578
22/07/2010,23.79,0.005479466
21/07/2010,23.66,-0.0100926
20/07/2010,23.9,0.005454178
19/07/2010,23.77,0.004638423
16/07/2010,23.66,-0.018425982
15/07/2010,24.1,0
14/07/2010,24.1,0.00374143
13/07/2010,24.01,0.005010449
12/07/2010,23.89,-0.00083682
09/07/2010,23.91,-0.005422328
08/07/2010,24.04,0.016355995
07/07/2010,23.65,0.016627968
06/07/2010,23.26,0.004308494
02/07/2010,23.16,-0.004738325
01/07/2010,23.27,-0.002146384
30/06/2010,23.32,-0.01235899
29/06/2010,23.61,-0.016383479
28/06/2010,24,0.003338901
25/06/2010,23.92,-0.012050842
24/06/2010,24.21,-0.019632532
23/06/2010,24.69,0
22/06/2010,24.69,-0.010074637
21/06/2010,24.94,-0.001202164
18/06/2010,24.97,-0.010358658
17/06/2010,25.23,0.004767589
16/06/2010,25.11,0.000796813
15/06/2010,25.09,0.007200031
14/06/2010,24.91,0.001205061
11/06/2010,24.88,-0.003210276
10/06/2010,24.96,0.019418086
09/06/2010,24.48,0.001635323
08/06/2010,24.44,0.018167304
07/06/2010,24,-0.008711941
04/06/2010,24.21,-0.022059718
03/06/2010,24.75,0.007706386
02/06/2010,24.56,0.022232287
01/06/2010,24.02,-0.006639029
28/05/2010,24.18,-0.004538898
27/05/2010,24.29,0.017861326
26/05/2010,23.86,-0.010008424
25/05/2010,24.1,-0.014009294
24/05/2010,24.44,-0.013008314
21/05/2010,24.76,0.014646316
20/05/2010,24.4,-0.017469467
19/05/2010,24.83,0.014196142
18/05/2010,24.48,0
17/05/2010,24.48,0.00450359
14/05/2010,24.37,-0.014664214
13/05/2010,24.73,-0.000404285
12/05/2010,24.74,0.015478924
11/05/2010,24.36,0
10/05/2010,24.36,0.032543548
07/05/2010,23.58,-0.009706765
06/05/2010,23.81,-0.028567457
05/05/2010,24.5,0.00122524
04/05/2010,24.47,-0.01097349
03/05/2010,24.74,0.01097349
30/04/2010,24.47,-0.008140053
29/04/2010,24.67,0.006506733
28/04/2010,24.51,0.002860063
27/04/2010,24.44,-0.015428645
26/04/2010,24.82,-0.003619549
23/04/2010,24.91,-0.003206416
22/04/2010,24.99,-0.002398083
21/04/2010,25.05,0.00480193
20/04/2010,24.93,0.003214145
19/04/2010,24.85,-0.001206515
16/04/2010,24.88,-0.006010838
15/04/2010,25.03,-0.00875105
14/04/2010,25.25,0.007553206
13/04/2010,25.06,0.002397125
12/04/2010,25,-0.009157938
09/04/2010,25.23,0.003573559
08/04/2010,25.14,-0.001986887
07/04/2010,25.19,0.006771585
06/04/2010,25.02,-0.007961825
05/04/2010,25.22,-0.000396432
01/04/2010,25.23,0.00636185
31/03/2010,25.07,0.004397369
30/03/2010,24.96,-0.002800562
29/03/2010,25.03,0.015703967
26/03/2010,24.64,-0.012101802
25/03/2010,24.94,-0.045462374
24/03/2010,26.1,-0.006872879
23/03/2010,26.28,0.006106889
22/03/2010,26.12,0.010777625
19/03/2010,25.84,-0.000773694
18/03/2010,25.86,0.003874472
17/03/2010,25.76,0.00623055
16/03/2010,25.6,0.003913899
15/03/2010,25.5,0.005111079
12/03/2010,25.37,0
11/03/2010,25.37,0.005930043
10/03/2010,25.22,-0.000792707
09/03/2010,25.24,0
08/03/2010,25.24,-0.001979023
05/03/2010,25.29,0.015541257
04/03/2010,24.9,0.000401687
03/03/2010,24.89,-0.000401687
02/03/2010,24.9,0.0084695
01/03/2010,24.69,0.009359173
26/02/2010,24.46,-0.002042067
25/02/2010,24.51,-0.000815661
24/02/2010,24.53,0.006543991
23/02/2010,24.37,-0.009393575
22/02/2010,24.6,-0.001624696
19/02/2010,24.64,0.015542235
18/02/2010,24.26,0.009525854
17/02/2010,24.03,0.004588121
16/02/2010,23.92,0.021978907
12/02/2010,23.4,0.004711938
11/02/2010,23.29,0.008624461
10/02/2010,23.09,0.006081687
09/02/2010,22.95,0.012275472
08/02/2010,22.67,-0.007032996
05/02/2010,22.83,0.023937313
04/02/2010,22.29,-0.029179789
03/02/2010,22.95,-0.006081687
02/02/2010,23.09,0.006517512
01/02/2010,22.94,0.008756623
29/01/2010,22.74,-0.006137678
28/01/2010,22.88,-0.00305477
27/01/2010,22.95,-0.005648505
26/01/2010,23.08,-0.003028339
25/01/2010,23.15,0.000432059
22/01/2010,23.14,-0.009890427
21/01/2010,23.37,-0.006823054
20/01/2010,23.53,0
19/01/2010,23.53,0.011541056
15/01/2010,23.26,-0.015781944
14/01/2010,23.63,-0.007588569
13/01/2010,23.81,0.006319802
12/01/2010,23.66,0.010622577
11/01/2010,23.41,0.016799878
08/01/2010,23.02,-0.007788875
07/01/2010,23.2,0.003021802
06/01/2010,23.13,-0.003452744
05/01/2010,23.21,0.004317796
04/01/2010,23.11,0.002599655
31/12/2009,23.05,-0.011645592
30/12/2009,23.32,-0.002997219
29/12/2009,23.39,-0.007666136
28/12/2009,23.57,0.013669585
24/12/2009,23.25,0.00474241
23/12/2009,23.14,0.016118842
22/12/2009,22.77,0.04215871
21/12/2009,21.83,-0.015003691
18/12/2009,22.16,0.000902935
17/12/2009,22.14,-0.014350022
16/12/2009,22.46,0.004015174
15/12/2009,22.37,-0.002678573
14/12/2009,22.43,-0.001781738
11/12/2009,22.47,0.010738358
10/12/2009,22.23,-0.006278048
09/12/2009,22.37,0.002685767
08/12/2009,22.31,-0.013357278
07/12/2009,22.61,0.00044238
04/12/2009,22.6,0.006659292
03/12/2009,22.45,-0.007101672
02/12/2009,22.61,0.001770695
01/12/2009,22.57,0.016979854
30/11/2009,22.19,0.000450755
27/11/2009,22.18,-0.015212821
25/11/2009,22.52,0.004004455
24/11/2009,22.43,-0.005779078
23/11/2009,22.56,0.009352106
20/11/2009,22.35,-0.000894454
19/11/2009,22.37,0.000894454
18/11/2009,22.35,-0.004464293
17/11/2009,22.45,0.000445534
16/11/2009,22.44,0.001337793
13/11/2009,22.41,0.00896465
12/11/2009,22.21,0.010409689
11/11/2009,21.98,0.012359965
10/11/2009,21.71,0.000460723
09/11/2009,21.7,0.013921339
06/11/2009,21.4,0.005153443
05/11/2009,21.29,0.01848832
04/11/2009,20.9,0.008167233
03/11/2009,20.73,-0.007688649
02/11/2009,20.89,-0.005251862
30/10/2009,21,-0.016997576
29/10/2009,21.36,0.014619454
28/10/2009,21.05,-0.023011112
27/10/2009,21.54,0.007455766
26/10/2009,21.38,-0.00838384
23/10/2009,21.56,-0.022472856
22/10/2009,22.05,0.008196767
21/10/2009,21.87,-0.009103386
20/10/2009,22.07,0.001814059
19/10/2009,22.03,0.0150929
16/10/2009,21.7,0.007400589
15/10/2009,21.54,0.020638631
14/10/2009,21.1,-0.018779895
13/10/2009,21.5,-0.002322881
12/10/2009,21.55,0.006517714
09/10/2009,21.41,0.008913969
08/10/2009,21.22,0.000471365
07/10/2009,21.21,-0.005172831
06/10/2009,21.32,-0.000937647
05/10/2009,21.34,-0.003274857
02/10/2009,21.41,0.011745496
01/10/2009,21.16,-0.02427757
30/09/2009,21.68,-0.007352974
29/09/2009,21.84,0.005509656
28/09/2009,21.72,0.011576883
25/09/2009,21.47,-0.01249727
24/09/2009,21.74,-0.005504601
23/09/2009,21.86,-0.006383971
22/09/2009,22,-0.014888612
21/09/2009,22.33,0.000447928
18/09/2009,22.32,0.007645641
17/09/2009,22.15,-0.002705141
16/09/2009,22.21,-0.0049405
15/09/2009,22.32,0.002242656
14/09/2009,22.27,0.002247697
11/09/2009,22.22,0.017249633
10/09/2009,21.84,-0.000915332
09/09/2009,21.86,0.010115029
08/09/2009,21.64,0.043444037
04/09/2009,20.72,0.034367644
03/09/2009,20.02,0.005007522
02/09/2009,19.92,-0.009990093
01/09/2009,20.12,-0.020172886
31/08/2009,20.53,0.012745271
28/08/2009,20.27,-0.007862448
27/08/2009,20.43,-0.000978474
26/08/2009,20.45,0.001957906
25/08/2009,20.41,0.005404091
24/08/2009,20.3,0.004443355
21/08/2009,20.21,0.017973524
20/08/2009,19.85,0.007077886
19/08/2009,19.71,0.011737823
18/08/2009,19.48,0.005146692
17/08/2009,19.38,0.009331327
14/08/2009,19.2,-0.017041466
13/08/2009,19.53,-0.006125593
12/08/2009,19.65,0.002547772
11/08/2009,19.6,0.001020929
10/08/2009,19.58,-0.000510595
07/08/2009,19.59,-0.000510334
06/08/2009,19.6,-0.002547772
05/08/2009,19.65,-0.005076153
04/08/2009,19.75,-0.003033369
03/08/2009,19.81,0.009127852
31/07/2009,19.63,-0.004067113
30/07/2009,19.71,0.001015229
29/07/2009,19.69,-0.010608839
28/07/2009,19.9,0.006048406
27/07/2009,19.78,0.005576694
24/07/2009,19.67,0.01279117
23/07/2009,19.42,0.019236361
22/07/2009,19.05,-0.004190682
21/07/2009,19.13,0.004715754
20/07/2009,19.04,0.006851147
17/07/2009,18.91,-0.011044025
16/07/2009,19.12,0.003667806
15/07/2009,19.05,0.00790518
14/07/2009,18.9,0.003179653
13/07/2009,18.84,0.007993648
10/07/2009,18.69,-0.005868248
09/07/2009,18.8,0
08/07/2009,18.8,-0.009528923
07/07/2009,18.98,-0.015163689
06/07/2009,19.27,0.037540755
02/07/2009,18.56,-0.034422249
01/07/2009,19.21,0.007839079
30/06/2009,19.06,-0.019740901
29/06/2009,19.44,0.005157309
26/06/2009,19.34,0.008307421
25/06/2009,19.18,-0.04336308
24/06/2009,20.03,0.012559823
23/06/2009,19.78,0.043395238
22/06/2009,18.94,0.009549144
19/06/2009,18.76,-0.010604553
18/06/2009,18.96,0.02402037
17/06/2009,18.51,-0.004312675
16/06/2009,18.59,-0.002686008
15/06/2009,18.64,-0.043051268
12/06/2009,19.46,-0.008188377
11/06/2009,19.62,0.015926358
10/06/2009,19.31,-0.01490647
09/06/2009,19.6,-0.008130126
08/06/2009,19.76,-0.00404041
05/06/2009,19.84,0.011660462
04/06/2009,19.61,0.010251243
03/06/2009,19.41,-0.004626068
02/06/2009,19.5,0.028082969
01/06/2009,18.96,0.019707695
29/05/2009,18.59,0.012449417
28/05/2009,18.36,0.004914015
27/05/2009,18.27,-0.023263153
26/05/2009,18.7,0.014001306
22/05/2009,18.44,0.007074859
21/05/2009,18.31,-0.01302243
20/05/2009,18.55,0.010295404
19/05/2009,18.36,0.01536803
18/05/2009,18.08,0.02350416
15/05/2009,17.66,-0.002827257
14/05/2009,17.71,0.00623055
13/05/2009,17.6,-0.01242252
12/05/2009,17.82,0.0118545
11/05/2009,17.61,0.00227402
08/05/2009,17.57,0.002279203
07/05/2009,17.53,-0.009085809
06/05/2009,17.69,-0.021253596
05/05/2009,18.07,0.00110742
04/05/2009,18.05,0.00555557
01/05/2009,17.95,0.014025475
30/04/2009,17.7,-0.010677258
29/04/2009,17.89,-0.000558815
28/04/2009,17.9,0.018607811
27/04/2009,17.57,-0.018048995
24/04/2009,17.89,-0.00779514
23/04/2009,18.03,0.002777008
22/04/2009,17.98,0.000556328
21/04/2009,17.97,0.007260574
20/04/2009,17.84,-0.023817243
17/04/2009,18.27,0.008796098
16/04/2009,18.11,0.01558184
15/04/2009,17.83,0.009014146
14/04/2009,17.67,-0.001696353
13/04/2009,17.7,0.002828856
09/04/2009,17.65,0.01369103
08/04/2009,17.41,0.012716934
07/04/2009,17.19,0.004080449
06/04/2009,17.12,0.001168907
03/04/2009,17.1,-0.00291971
02/04/2009,17.15,0.024794659
01/04/2009,16.73,-0.008333382
31/03/2009,16.87,0.014930107
30/03/2009,16.62,-0.019661044
27/03/2009,16.95,-0.002357102
26/03/2009,16.99,0.087921417
25/03/2009,15.56,0.009038151
24/03/2009,15.42,-0.011605546
23/03/2009,15.6,0.034564902
20/03/2009,15.07,0.033055286
19/03/2009,14.58,-0.02103912
18/03/2009,14.89,-0.025200273
17/03/2009,15.27,0.024528906
16/03/2009,14.9,0.006058585
13/03/2009,14.81,0.0142811
12/03/2009,14.6,0.040536647
11/03/2009,14.02,-0.039165845
10/03/2009,14.58,0.016597891
09/03/2009,14.34,-0.025474699
06/03/2009,14.71,0.015068778
05/03/2009,14.49,-0.05177627
04/03/2009,15.26,0.019855053
03/03/2009,14.96,0.001337793
02/03/2009,14.94,-0.009327183
27/02/2009,15.08,0.001991371
26/02/2009,15.05,-0.032039354
25/02/2009,15.54,-0.012787898
24/02/2009,15.74,0.029660459
23/02/2009,15.28,-0.024564907
20/02/2009,15.66,-0.036367644
19/02/2009,16.24,0.010523155
18/02/2009,16.07,-0.011753924
17/02/2009,16.26,0.002463055
13/02/2009,16.22,-0.017115332
12/02/2009,16.5,0
11/02/2009,16.5,0.001212856
10/02/2009,16.48,-0.028120309
09/02/2009,16.95,-0.030789536
06/02/2009,17.48,0.00114482
05/02/2009,17.46,-0.003430535
04/02/2009,17.52,-0.019780244
03/02/2009,17.87,0.025504358
02/02/2009,17.42,0.018540508
30/01/2009,17.1,-0.030523533
29/01/2009,17.63,-0.013521333
28/01/2009,17.87,0.000559754
27/01/2009,17.86,0.010695289
26/01/2009,17.67,0.000566091
23/01/2009,17.66,0.035738674
22/01/2009,17.04,0.01537582
21/01/2009,16.78,0.011387597
20/01/2009,16.59,-0.023824831
16/01/2009,16.99,0.021416642
15/01/2009,16.63,-0.007786802
14/01/2009,16.76,-0.007726636
13/01/2009,16.89,0.021544819
12/01/2009,16.53,-0.012026603
09/01/2009,16.73,-0.003579956
08/01/2009,16.79,0.002982406
07/01/2009,16.74,-0.002982406
06/01/2009,16.79,0.010176682
05/01/2009,16.62,
